"KJENS1AP.CSF.Healthy.3"	"LD1"	"LD2"	"KJENS1AP.CSF.Alz.1"	"KJENS1AP.CSF.Park.3"	"KJENS1AP.CSF.Healthy.1"	"KJENS1AP.CSF.Healthy.4"	"KJENS1AP.CSF.Park.1"	"KJENS1AP.CSF.Alz.2"	"KJENS1RID.Urine.Healthy.2"	"MTEWA1.Serum.Healthy.2"	"MTEWA1.Serum.Healthy.3"	"MTEWA1.Plasma.Healthy.1"	"HDL_ProteinCpx_2"	"HDL_ProteinCpx_1"	"HDL_ProteinCpx_3"	"KJENS1RID.Saliva.Healthy.2"	"DWONG1.Saliva.Gastric.1"	"DWONG1.Saliva.Healthy.2"	"SADA1Ex.Plasma.Healthy.3"	"MTEWA1.Plasma.Healthy.3"	"DWONG1.Saliva.Healthy.3"	"DWONG1.Saliva.Gastric.3"	"KJENS1AP.CSF.Alz.4"	"KJENS1AP.CSF.Healthy.2"	"KJENS1aSAH.CSF.SubHem.1"	"KJENS1AP.CSF.Park.2"	"TPATE1.Plasma.Carcinoma.2"	"TPATE1.Plasma.Healthy.2"	"TPATE1.Plasma.Carcinoma.1"	"TPATE1.Plasma.Healthy.1"	"TPATE1.Plasma.Carcinoma.3"	"TPATE1.Plasma.Healthy.3"	"TPATE1.Plasma.Carcinoma.4"	"KJENS1AP.Serum.Alz.3"	"KJENS1AP.Serum.Park.1"	"KJENS1AP.Serum.Healthy.3"	"KJENS1IVH.CSF.IntHem.1"	"KJENS1aSAH.Plasma.SubHem.1"	"KJENS1RID.Plasma.Healthy.4"	"KJENS1RID.Plasma.Healthy.3"	"SADA1Ex.Plasma.Healthy.1"	"MBITZ1.Urine.NephSyn.1"	"MBITZ1.Urine.NephSyn.2"	"MTEWA1.Plasma.Healthy.2"	"MTEWA1.Serum.Healthy.1"	"KJENS1aSAH.Plasma.SubHem.3"	"KJENS1RID.Plasma.Healthy.2"	"KJENS1RID.Saliva.Healthy.1"	"KJENS1aSAH.CSF.SubHem.2"	"KJENS1AP.Serum.Healthy.2"	"SADA1pMI.Plasma.pMI.1"	"SADA1pMI.Plasma.pMI.2"	"KJENS1aSAH.CSF.SubHem.4"	"KJENS1IVH.CSF.IntHem.3"	"DWONG1.Saliva.Gastric.2"	"DWONG1.Saliva.Healthy.1"	"KJENS1AP.Serum.Park.3"	"SADA1Ex.Plasma.Healthy.2"	"KJENS1aSAH.Plasma.SubHem.2"	"KJENS1RID.Urine.Healthy.1"	"KJENS1RID.Plasma.Healthy.1"	"KJENS1IVH.CSF.IntHem.2"	"KJENS1AP.Serum.Healthy.1"	"KJENS1aSAH.CSF.SubHem.3"	"KJENS1AP.Serum.Alz.1"	"HD1"	"HD2"	"KJENS1AP.Serum.Park.2"	"KJENS1RID.Saliva.Healthy.3"	"KJENS1RID.Urine.Healthy.3"	"KJENS1AP.CSF.Alz.3"	"KJENS1AP.Serum.Alz.2"	"MBITZ1.Urine.NephSyn.3"	"SADA1pMI.Plasma.pMI.3"
"RNU4ATAC16P:snRNA"	0.0340919375895692	0.162802124717658	0.161596219729125	0.136513636402825	0.181714009087937	0.364235722972037	0.0343451812420673	0.0391247200663548	-3.47519770016662e-20	0.00242370516042487	0.129676426725286	0.685212475099198	0.324903791954165	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0.327767138786056	0.429951330417111	0.482660219094313	2.27048618741799e-08	0.267784076439319	0.10554239443142	0.111708138091519	0	0	0.0650272688076313	0.0677596872744211	0.0366207098401563	0.0168350299939622	0.0162402163445132	0.0905947514644555	0.0953273747920518	0.0859710523371961	0.0463271668470532	0.0177300284362207	0.034326161734041	0	0.0102315086378427	0.00492430061751166	0.00106364791217348	0	2.27048618741799e-08	0.0168676069631126	0.00303417348351458	0	0	0.0166575822165104	0.0222623560613014	0	0.0479921941124112	0.367731741210825	0	0.114711948205648	0	0.0252566187485905	0.135819789519085	0.0629035526059279	0	2.27048618741799e-08	0	0	4.33680868994202e-19	0	0.0174291019537809	0.00629031327511149	0	2.27048618741799e-08	2.27048618741799e-08	2.36777457907276e-18	0.0167184600114939	0	0.0230813919024771	3.66672250174881e-18	0.00942580114705915	0
"Y_RNA.328:misc_RNA"	0.0442261697767046	0.121131246967866	0.121602630485624	0.222011131631201	0.186071815435686	0.409810201634064	0.0433469423624038	0.284450092338404	0.0547822350957699	0.0371275248258218	0.232482774817311	0.449786195471902	0.667822161542013	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0.47750125681118	0.0842050674710769	0.127142210358678	0.12083355596565	0.279636061854503	0.0190233149869367	0	0.046539985789633	0	0.142389784583308	0	0.107405066513309	0.104997149681847	0	0.0852732356409856	0.0918896763299797	0.0765382826923139	0.118066177031367	0.0397327011858383	0.0461220741489398	0.0240825098740906	0.0165819562013884	0.0129268388271417	0.0369569671353367	-4.33680868994202e-19	0.0107445688091257	0.0260580411949426	0	0	0.0388914289761498	0.029087905294975	0.0364103545516231	0	0.0336977430379082	0	0	0.128779678574916	0.0117726649682204	0.0469582735771308	0	0	0	0	0.0317029221272623	0	4.99469930564632e-19	0	0.0137371028076953	0	0	2.27048618741799e-08	2.27048618741799e-08	0	0	0.137987992878591	0.00465511201208558	0.023050473202799	0.0104464615015882	0.0142358342894374
"RNU6-1058P:snRNA"	0.019462285654512	0.0668274254029086	0.0672273021802851	0.0487010181739651	0.104299937089716	0.0795360395920691	0.0250353269909211	0.0524687199582624	0.0402227591214121	0.00141455156565925	0.444110730443271	0.767931096942364	0.433858759311849	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0.185050790895675	0.308491347730558	0.396152727542434	0.00170482463509113	0.263798394366743	0.00397999235879632	0	0.137773120887836	0	0.148946270013262	4.33680868994202e-19	0.118852366881692	0.115840492867213	0.0753929059343371	0.0859517129619868	0.0540303851890801	0.114118635807605	0.182184014770037	0.0183379862129365	0.0200738824181002	0.010595895333806	0.00277497441827041	0.00406358240688733	0.00561658362971094	0.00135285489779285	0.0127811411632138	0.0120131726563717	0	0	0	0.00983708404835138	0	1.0842021724855e-19	0.0270322506104527	0.0463926381408489	0	0.596519508368191	0	0.0274194206844797	0.00733379998171272	0	0	0	0	-1.73472347597681e-18	-6.22792422674387e-19	0.0122437459176759	0	0.00305685083129298	8.67361737988404e-19	2.27048618741799e-08	2.27048618741799e-08	0	0.209395159802464	0.0317145445520142	0	8.67361737988404e-19	0	0.230708061549792
"RNU6-1139P:snRNA"	0.0175514248356801	0.0582950170396822	0.0587973198525302	0.0432494210793132	0.115975826839935	0.0675333523534384	0.0322883701846527	0.025701164384694	0.0339367102196965	0.00159470104706584	0.437583410736904	0.717739630601445	0.375266320448923	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0.11481829948329	0.661354197345178	0.649103113623363	0.00860189871451535	0.24845626005417	0.063346358902451	0	0.0397020057619627	0	0.117291661594944	0	0.100853958635362	0.101542768180819	0.0676260315514685	0.0759936062407904	0.0593552970929219	0.100319794806367	0.147772156465434	0.0123842764560648	0.0175356114379151	0.0102437339198461	0.00256191793352547	0.00470176200298808	0.00579422828984902	0.00107082519471736	0.00341297666318517	0.0107264838471193	0	0	0	0.00656006363108934	0	0	0.0422022724564857	0.0462379756810461	0	0.551597730289901	0	0.0244105319678147	-6.93889390390723e-18	0	0	0	0	0	-7.14739813312215e-19	0.0106386474709221	0	0.00402645927042972	0	2.27048618741799e-08	2.27048618741799e-08	0	0.147368466770121	0.0320244768957425	0.0270050350148184	0	0	0.176037787776568
"Y_RNA.513:misc_RNA"	0.00178715250016122	0.114054154728456	0.110087454248504	0.131056809274819	0.117249363089351	0.258588721568917	0.106455950923974	0.0690871691192483	0.0701702736296115	0.0240642214484357	0.25781207647684	0.184600834727724	0.597294035935041	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0.295425322578165	0.243510231571659	0.193124050060132	0.0542059460918929	0.259562347350731	0.257114442728974	0.258324161707701	0.0467910949762921	0.0766890506091403	0.186166743394461	0.0509098712619328	0.0331471606310659	0.031270887472806	0.0511093160336302	0.0308836630387095	0.0168989397680489	0.0442021536677396	0.0429910289319538	0.0313018325388493	0.0254536968193433	0.0267056079561944	0.0308938875065007	0.0108210964103544	0.0202673630948962	-1.0842021724855e-19	0.0177119056799039	0.121909255211833	0	0	0.0218983273391977	0.0201154597226368	0.0161836121061609	0	0.0665983891693215	0.053237745565677	0.00534052359136865	0.0834422437488118	0.00967487983039528	0.00723655340105334	0.0354133956894356	0.102470146345805	0.0167518967471737	0.0244193054339061	0.0305479441597646	0	1.53910919380203e-19	0.0126380483958338	0.00491580027223216	0.00345137320005798	0.0473219779586674	2.27048618741799e-08	0.0064144910322925	0.0115362353984633	0	0.158628894871854	0.0287870274054267	0.00970900069220856	0.0910435580789725	0.00486067720647322
"hsa_piR_014620"	0.0531763043464893	0.748472651499249	0.701418916721828	0.052688330148933	0.2015486114857	0.210381320666478	0.0579421062873243	0	0	0.0201219317016172	0.212062822900291	0.0694429862331415	0.304213588470352	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0	0.0200646690482007	0.0341233404031695	0.0114813204634893	0.194430985449514	0.00822865182074387	0.0175904697680839	0.00197349017587894	0.0284888394024061	0.159254888612364	0.0361727480772426	0.000390518126997869	0.000593462309768995	0.00267024395343084	0.000293663922698026	0.000274461923888225	0.00137234319224478	0.00148969415780545	0.0838608415039289	0.0789287762598145	0.115833311265554	0.0663807830214447	0.00906553040764024	0.0103397668872626	0.0280496014901069	0.0101423802913413	0.458553046754155	0.0325270025451792	0.0054978281126547	0	0.0172695843629028	0.00462615402891241	0.311670142574494	0.231635821843684	0.170323168625246	0.0267701220864933	0.126077803733587	0.127507675241321	0.0350182447407677	0.00319373962936295	0.000621886477844403	0	0.0558473767221527	0.119376778288538	0.190214183499345	0.0205313929375379	0.193986155990578	0.061585578609527	0.0948703366826077	0.0189161977396146	2.27048618741799e-08	0.0437452667700826	0.311581549829024	0.354346828895094	0.312901856576491	0.134906223698861	0.185260651589343	0.190693758503289	0
"Y_RNA.362:misc_RNA"	0.0146153091681995	0.310241937384322	0.297738767243958	0.0345914826193364	0.0391350180047622	0.106546065738091	0.0180885287866891	2.16840434497101e-19	0.0272671158459271	0.0105005940190446	0.456444221361436	0.39236814012955	0.752625451800801	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0.224650668915503	0.0128790945906632	0.0451628600199432	0.0498663717462008	0.340899358013977	0.0462426760621919	0.0466590330601109	0.0239120148645349	0.0133217708212624	0.129877431886239	0.0309465142519192	0.0098766702133784	0.0137489618137992	0.0065798966604719	0.00878389717237945	0.00519419326975972	0.00812340393375747	0.0199781039461566	0.00997507282224946	0.0140037134508631	0.014966958005914	0.0102514430695079	0.0185103098922677	0.0723327843868502	0	0.0561023768831351	0.333061873176218	0	0.114770295626103	0.118590089582507	0.143556262634282	0.175792513095196	-7.46762982903608e-19	0.227925479531122	0.00554805738140026	0.0342900381915991	0.00489434740810216	0.0166062104752686	0.0313165521457416	0.0194648151458938	0.00731233418579781	0.00174773768708	0.0266792424648855	0.0612327491637246	0	4.07317602728634e-18	0	0	0.0620236622954126	0	0.0806779421176803	0.0914788762869188	0	0	0.102907447721636	0.00680337023185437	0.0324560828484888	0	0.0122218808094633
"Ser_tRNA"	-1.00955028709932e-19	0.081681730515071	0.0797659191402267	0	0	0	0.661897712690603	0.525266907180575	0.617988308803378	0.00489231410637097	0.0776102730089429	0.108759485432428	0.0326408000891758	0.00647739501421898	0.0140691586029162	0.0147097580531371	0.245181364885167	0.0797995400056865	0.0591542118668825	0.0734753273482865	0.0813954891561314	0.0438848636780976	0.0234297467354111	0.0553946632399512	0.00115892508186458	0.0608046827902732	0.025239745138636	0.0895348672168697	0.0887558811130797	0.806433615442653	0.0444837013248314	0.0489043237465125	0.605758757307289	0.486763821331541	0.023229227535619	0.0459040562955228	0.0225525014262703	0.0629337491525696	0.00184792082219238	0.0100861850250097	0	0.00806692422588666	0.3851958138655	0.0117166255792057	0.00716525627713097	0.0109863420826496	0.0106720702537505	2.16840434497101e-19	0.0442915331120096	0.0622799797459087	0	0.00756147975808391	0.0341081631121309	0.0180119551987266	0	-4.33680868994202e-19	0	0.0198421274083292	0.0247076585242372	0.01318709962246	0.0182056963085713	0.0270721343582268	0.039598919889774	0.0228573073289559	0.0115376252024836	0	0.0331392023094555	0.0355115868695798	1.73472347597681e-18	0.0488874307695379	0.0212547852521531	0	0.00477155897969969	0.210970949953877	0.014905645286696
"Y_RNA.31:misc_RNA"	0.0154721505648741	0.338990766301039	0.334610712447387	0.137294169722246	0.0798946054238128	0.136244412349034	0.0813206376246342	0.109208569998971	0.0178908110928071	0.00416867253472169	0.0787097198998895	0.00674885236706077	0.116569986098685	2.27048618741799e-08	2.27048618741799e-08	2.27048618741799e-08	0.120639577942129	0.177337897723251	0.242777922609342	0.0318364051788792	0.0033199455535186	0.0126330105242847	0	0.0344675642898742	0.04523046973853	0.0653374269007782	0	0.00439051491697342	0.00982089496571951	0.0217132053522227	0.00115320430080205	0	0.0106338279306352	0.024614180327445	0.0250355469703349	0.0166263989409609	0.0258987260878681	0.00432972673826056	0.0284322291883439	0.0209639858939543	0	0.00540850811717974	0.597409667124058	0.0485603581915951	0.0144180730786322	0.0291515848753378	0.0680768412901515	0.0545631948508414	0.000887955614950743	0.43659051846531	0.0157757549393691	0.0197812656495234	0.205965464678135	0.127229206541723	0.897615876660359	0.0318948093146707	0	0	0.00111230997995866	0.0249263923545806	0	0	0	0	0.102926593475873	0	0.169473842526028	0.174190699421555	0.0373102654343215	0.0429092357764847	0.034260311626796	0.0125110396881759	0	0	0.0237080688570637
"hsa-miR-744-5p"	0	0.00939992805212527	0.00937472876257533	0.0169604229142064	0.0139006026507049	0.112476527211978	0	0	0	0.00207072750835987	0	0	0	2.27048618741799e-08	2.27048618741799e-08	0.000330703203395047	0.0466352623594443	0.044286837575889	0.046572750333182	0	0	0	0	0.00805941125045465	0.0350229821699024	0.041929602978692	0.00137413795568088	0	0	0.32248435470786	0.638296187189855	0.490135799630343	0.291984326917943	0.158953848483688	0.0256578192315897	0.016969778181434	0.0142252464264745	0.120200750035316	0.0718108746735753	0	0.233071771456752	0.0594622413629392	0.207190382680481	0	0.0370958927327393	0.115183789243314	0.136387651736826	0.850221641931187	0.0198401880906113	0.0498343527466102	0.0154754897124655	0.0157823945220019	0.0237704128526052	0.0170577761502329	0	0.00327333514973231	0.00263063886513481	0	0	0.0960310980695371	0.0272809577128846	0.12251663849084	-1.47879840128541e-18	0.00239555849446578	0	0	0.00689780401964213	0.00687323902034945	0.0144304367333806	0.0141230004280424	0	0.00143947314840459	2.16840434497101e-19	0.0754090903176463	0
"RNU3P3:snoRNA"	0	0.0629585019375766	0.0653295150829358	0.025673334959916	0.0695377828974635	0.100493763284131	0.00253797676836013	0.000776265496425689	0.000867313995691345	0.00116642251833826	0.0341016664920649	0.0860340407580335	0.0250596452294765	0.0377776870355697	0.00536124788709185	0.0249363126906592	0.00967934385700916	0.10294059549883	0.108162261900289	0	0.00887995169795991	0.0137517980455511	0.0214549450588909	0.00412572620728619	0.0250814613301284	0.028689918558046	0.00144694681691561	0.0710982506376732	0.0790206349755479	0.484416820441641	0.164178460746648	0.178315584300346	0.410626259910182	0.34038614645421	0.0196193153025434	0.0352326638792599	0.0192532983551685	0.00981699249712367	0.00770212514077215	0	0.00911786066404186	0.0188816199986715	0.132453160821844	0.007920421933269	0.0187499039950512	0.0288990848011032	0.343430489264456	0.387698646564006	0.0101337456623458	0.0665641039708331	0.103919702379127	0.226887323186871	0.772753457532461	0.00739233578994949	0.00763789155974846	0	0.00670331742377258	0.00322688582233707	-7.73067940468962e-20	0.0641442609974634	0.010928900478463	0.0683462608105214	0	0	0.00691005420214013	0	0.102594385699232	0.105602201005917	0	0.00239774521970714	0	0.00769620325817047	0.0116027686136879	0	0.353496766707744
